"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","22.9","Tsuga canadensis","46.92_-88.026_7106/0/1003_1999","7106/0/1003","46.920000","-88.026000","1","1","1999"
"1","23.3","Tsuga canadensis","46.92_-88.026_7106/0/1003_2004","7106/0/1003","46.920000","-88.026000","1","1","2004"
"1","23.5","Tsuga canadensis","46.92_-88.026_7106/0/1003_2009","7106/0/1003","46.920000","-88.026000","1","1","2009"
"1","16.5","Tsuga canadensis","46.92_-88.026_7106/0/1007_1962","7106/0/1007","46.920000","-88.026000","1","1","1962"
"1","16.7","Tsuga canadensis","46.92_-88.026_7106/0/1007_1967","7106/0/1007","46.920000","-88.026000","1","1","1967"
"1","17.2","Tsuga canadensis","46.92_-88.026_7106/0/1007_1994","7106/0/1007","46.920000","-88.026000","1","1","1994"
"1","17.2","Tsuga canadensis","46.92_-88.026_7106/1/1007_1999","7106/1/1007","46.920000","-88.026000","1","1","1999"
"1","17.5","Tsuga canadensis","46.92_-88.026_7106/0/1007_1989","7106/0/1007","46.920000","-88.026000","1","1","1989"
"1","14.9","Tsuga canadensis","46.92_-88.026_7106/0/1008_1962","7106/0/1008","46.920000","-88.026000","1","1","1962"
"1","15.4","Tsuga canadensis","46.92_-88.026_7106/0/1008_1967","7106/0/1008","46.920000","-88.026000","1","1","1967"
"1","16.4","Tsuga canadensis","46.92_-88.026_7106/0/1008_1994","7106/0/1008","46.920000","-88.026000","1","1","1994"
"1","16.5","Tsuga canadensis","46.92_-88.026_7106/0/1008_1989","7106/0/1008","46.920000","-88.026000","1","1","1989"
"1","16.5","Tsuga canadensis","46.92_-88.026_7106/0/1008_1999","7106/0/1008","46.920000","-88.026000","1","1","1999"
"1","16.5","Tsuga canadensis","46.92_-88.026_7106/0/1008_2004","7106/0/1008","46.920000","-88.026000","1","1","2004"
"1","16.7","Tsuga canadensis","46.92_-88.026_7106/0/1008_2009","7106/0/1008","46.920000","-88.026000","1","1","2009"
"1","23.8","Tsuga canadensis","46.92_-88.026_7106/0/1009_1962","7106/0/1009","46.920000","-88.026000","1","1","1962"
"1","24.6","Tsuga canadensis","46.92_-88.026_7106/0/1009_1967","7106/0/1009","46.920000","-88.026000","1","1","1967"
"1","27.7","Tsuga canadensis","46.92_-88.026_7106/0/1009_1989","7106/0/1009","46.920000","-88.026000","1","1","1989"
"1","28.5","Tsuga canadensis","46.92_-88.026_7106/0/1009_1994","7106/0/1009","46.920000","-88.026000","1","1","1994"
"1","29.7","Tsuga canadensis","46.92_-88.026_7106/0/1009_1999","7106/0/1009","46.920000","-88.026000","1","1","1999"
"1","30","Tsuga canadensis","46.92_-88.026_7106/0/1009_2004","7106/0/1009","46.920000","-88.026000","1","1","2004"
"1","30.7","Tsuga canadensis","46.92_-88.026_7106/0/1009_2009","7106/0/1009","46.920000","-88.026000","1","1","2009"
"1","5.3","Tsuga canadensis","46.92_-88.026_7106/0/1010_1989","7106/0/1010","46.920000","-88.026000","1","1","1989"
"1","5.3","Tsuga canadensis","46.92_-88.026_7106/1/1010_1994","7106/1/1010","46.920000","-88.026000","1","1","1994"
"1","6.9","Tsuga canadensis","46.92_-88.026_7106/0/1011_1989","7106/0/1011","46.920000","-88.026000","1","1","1989"
"1","6.9","Tsuga canadensis","46.92_-88.026_7106/1/1011_1994","7106/1/1011","46.920000","-88.026000","1","1","1994"
"1","23.8","Tsuga canadensis","46.92_-88.026_7106/0/1012_1962","7106/0/1012","46.920000","-88.026000","1","1","1962"
"1","24.6","Tsuga canadensis","46.92_-88.026_7106/0/1012_1967","7106/0/1012","46.920000","-88.026000","1","1","1967"
"1","27.7","Tsuga canadensis","46.92_-88.026_7106/0/1012_1989","7106/0/1012","46.920000","-88.026000","1","1","1989"
"1","28.5","Tsuga canadensis","46.92_-88.026_7106/0/1012_1994","7106/0/1012","46.920000","-88.026000","1","1","1994"
"1","28.9","Tsuga canadensis","46.92_-88.026_7106/0/1012_1999","7106/0/1012","46.920000","-88.026000","1","1","1999"
"1","29.7","Tsuga canadensis","46.92_-88.026_7106/0/1012_2004","7106/0/1012","46.920000","-88.026000","1","1","2004"
"1","30.4","Tsuga canadensis","46.92_-88.026_7106/0/1012_2009","7106/0/1012","46.920000","-88.026000","1","1","2009"
"1","27.4","Tsuga canadensis","46.92_-88.026_7106/0/1013_1962","7106/0/1013","46.920000","-88.026000","1","1","1962"
"1","28.4","Tsuga canadensis","46.92_-88.026_7106/0/1013_1967","7106/0/1013","46.920000","-88.026000","1","1","1967"
"1","32.4","Tsuga canadensis","46.92_-88.026_7106/0/1013_1989","7106/0/1013","46.920000","-88.026000","1","1","1989"
"1","33.4","Tsuga canadensis","46.92_-88.026_7106/0/1013_1994","7106/0/1013","46.920000","-88.026000","1","1","1994"
"1","34.3","Tsuga canadensis","46.92_-88.026_7106/0/1013_1999","7106/0/1013","46.920000","-88.026000","1","1","1999"
"1","35.1","Tsuga canadensis","46.92_-88.026_7106/0/1013_2004","7106/0/1013","46.920000","-88.026000","1","1","2004"
"1","36.3","Tsuga canadensis","46.92_-88.026_7106/0/1013_2009","7106/0/1013","46.920000","-88.026000","1","1","2009"
"1","13.4","Tsuga canadensis","46.92_-88.026_7106/0/1014_1962","7106/0/1014","46.920000","-88.026000","1","1","1962"
"1","13.9","Tsuga canadensis","46.92_-88.026_7106/0/1014_1967","7106/0/1014","46.920000","-88.026000","1","1","1967"
"1","14.9","Tsuga canadensis","46.92_-88.026_7106/0/1014_1989","7106/0/1014","46.920000","-88.026000","1","1","1989"
"1","15","Tsuga canadensis","46.92_-88.026_7106/0/1014_1994","7106/0/1014","46.920000","-88.026000","1","1","1994"
"1","15.3","Tsuga canadensis","46.92_-88.026_7106/0/1014_1999","7106/0/1014","46.920000","-88.026000","1","1","1999"
"1","15.4","Tsuga canadensis","46.92_-88.026_7106/0/1014_2004","7106/0/1014","46.920000","-88.026000","1","1","2004"
"1","15.4","Tsuga canadensis","46.92_-88.026_7106/0/1014_2009","7106/0/1014","46.920000","-88.026000","1","1","2009"
"1","7.5","Tsuga canadensis","46.92_-88.026_7106/0/1016_1989","7106/0/1016","46.920000","-88.026000","1","1","1989"
"1","7.6","Tsuga canadensis","46.92_-88.026_7106/0/1016_1994","7106/0/1016","46.920000","-88.026000","1","1","1994"
"1","7.7","Tsuga canadensis","46.92_-88.026_7106/0/1016_1999","7106/0/1016","46.920000","-88.026000","1","1","1999"
"1","7.7","Tsuga canadensis","46.92_-88.026_7106/1/1016_2004","7106/1/1016","46.920000","-88.026000","1","1","2004"
"1","26.9","Tsuga canadensis","46.92_-88.026_7106/0/1017_1962","7106/0/1017","46.920000","-88.026000","1","1","1962"
"1","27.9","Tsuga canadensis","46.92_-88.026_7106/0/1017_1967","7106/0/1017","46.920000","-88.026000","1","1","1967"
"1","31.6","Tsuga canadensis","46.92_-88.026_7106/0/1017_1989","7106/0/1017","46.920000","-88.026000","1","1","1989"
"1","33.2","Tsuga canadensis","46.92_-88.026_7106/0/1017_1994","7106/0/1017","46.920000","-88.026000","1","1","1994"
"1","33.4","Tsuga canadensis","46.92_-88.026_7106/0/1017_1999","7106/0/1017","46.920000","-88.026000","1","1","1999"
"1","34.1","Tsuga canadensis","46.92_-88.026_7106/0/1017_2004","7106/0/1017","46.920000","-88.026000","1","1","2004"
"1","34.7","Tsuga canadensis","46.92_-88.026_7106/0/1017_2009","7106/0/1017","46.920000","-88.026000","1","1","2009"
"1","19","Tsuga canadensis","46.92_-88.026_7106/0/1018_1989","7106/0/1018","46.920000","-88.026000","1","1","1989"
"1","19.7","Tsuga canadensis","46.92_-88.026_7106/0/1018_1994","7106/0/1018","46.920000","-88.026000","1","1","1994"
"1","19.7","Tsuga canadensis","46.92_-88.026_7106/0/1018_1999","7106/0/1018","46.920000","-88.026000","1","1","1999"
"1","19.9","Tsuga canadensis","46.92_-88.026_7106/0/1018_2004","7106/0/1018","46.920000","-88.026000","1","1","2004"
"1","20.3","Tsuga canadensis","46.92_-88.026_7106/0/1018_2009","7106/0/1018","46.920000","-88.026000","1","1","2009"
"1","22.3","Tsuga canadensis","46.92_-88.026_7106/0/1018_1962","7106/0/1018","46.920000","-88.026000","1","1","1962"
"1","22.3","Tsuga canadensis","46.92_-88.026_7106/0/1018_1967","7106/0/1018","46.920000","-88.026000","1","1","1967"
"1","13.9","Tsuga canadensis","46.92_-88.026_7106/0/1019_1962","7106/0/1019","46.920000","-88.026000","1","1","1962"
"1","14.4","Tsuga canadensis","46.92_-88.026_7106/0/1019_1967","7106/0/1019","46.920000","-88.026000","1","1","1967"
"1","16.7","Tsuga canadensis","46.92_-88.026_7106/0/1019_1989","7106/0/1019","46.920000","-88.026000","1","1","1989"
"1","16.9","Tsuga canadensis","46.92_-88.026_7106/0/1019_1994","7106/0/1019","46.920000","-88.026000","1","1","1994"
"1","17.1","Tsuga canadensis","46.92_-88.026_7106/0/1019_1999","7106/0/1019","46.920000","-88.026000","1","1","1999"
"1","17.3","Tsuga canadensis","46.92_-88.026_7106/0/1019_2004","7106/0/1019","46.920000","-88.026000","1","1","2004"
"1","17.6","Tsuga canadensis","46.92_-88.026_7106/0/1019_2009","7106/0/1019","46.920000","-88.026000","1","1","2009"
"1","35.8","Tsuga canadensis","46.92_-88.026_7106/0/1020_1962","7106/0/1020","46.920000","-88.026000","1","1","1962"
"1","37.3","Tsuga canadensis","46.92_-88.026_7106/0/1020_1967","7106/0/1020","46.920000","-88.026000","1","1","1967"
"1","44.5","Tsuga canadensis","46.92_-88.026_7106/0/1020_1989","7106/0/1020","46.920000","-88.026000","1","1","1989"
"1","46.2","Tsuga canadensis","46.92_-88.026_7106/0/1020_1994","7106/0/1020","46.920000","-88.026000","1","1","1994"
"1","47.9","Tsuga canadensis","46.92_-88.026_7106/0/1020_1999","7106/0/1020","46.920000","-88.026000","1","1","1999"
"1","49.2","Tsuga canadensis","46.92_-88.026_7106/0/1020_2004","7106/0/1020","46.920000","-88.026000","1","1","2004"
"1","50.5","Tsuga canadensis","46.92_-88.026_7106/0/1020_2009","7106/0/1020","46.920000","-88.026000","1","1","2009"
"1","9.4","Tsuga canadensis","46.92_-88.026_7106/0/1021_1999","7106/0/1021","46.920000","-88.026000","1","1","1999"
"1","9.4","Tsuga canadensis","46.92_-88.026_7106/0/1021_2004","7106/0/1021","46.920000","-88.026000","1","1","2004"
"1","9.4","Tsuga canadensis","46.92_-88.026_7106/1/1021_2009","7106/1/1021","46.920000","-88.026000","1","1","2009"
"1","9.5","Tsuga canadensis","46.92_-88.026_7106/0/1021_1994","7106/0/1021","46.920000","-88.026000","1","1","1994"
"1","9.7","Tsuga canadensis","46.92_-88.026_7106/0/1021_1989","7106/0/1021","46.920000","-88.026000","1","1","1989"
"1","8.6","Tsuga canadensis","46.92_-88.026_7106/0/1023_1989","7106/0/1023","46.920000","-88.026000","1","1","1989"
"1","8.6","Tsuga canadensis","46.92_-88.026_7106/1/1023_1994","7106/1/1023","46.920000","-88.026000","1","1","1994"
"1","22.8","Tsuga canadensis","46.92_-88.026_7106/0/1025_1962","7106/0/1025","46.920000","-88.026000","1","1","1962"
"1","23.6","Tsuga canadensis","46.92_-88.026_7106/0/1025_1967","7106/0/1025","46.920000","-88.026000","1","1","1967"
"1","26.4","Tsuga canadensis","46.92_-88.026_7106/0/1025_1989","7106/0/1025","46.920000","-88.026000","1","1","1989"
"1","27.3","Tsuga canadensis","46.92_-88.026_7106/0/1025_1994","7106/0/1025","46.920000","-88.026000","1","1","1994"
"1","28","Tsuga canadensis","46.92_-88.026_7106/0/1025_1999","7106/0/1025","46.920000","-88.026000","1","1","1999"
"1","28.7","Tsuga canadensis","46.92_-88.026_7106/0/1025_2004","7106/0/1025","46.920000","-88.026000","1","1","2004"
"1","30","Tsuga canadensis","46.92_-88.026_7106/0/1025_2009","7106/0/1025","46.920000","-88.026000","1","1","2009"
"1","23.3","Tsuga canadensis","46.92_-88.026_7106/0/1027_1962","7106/0/1027","46.920000","-88.026000","1","1","1962"
"1","24.3","Tsuga canadensis","46.92_-88.026_7106/0/1027_1967","7106/0/1027","46.920000","-88.026000","1","1","1967"
"1","29.8","Tsuga canadensis","46.92_-88.026_7106/0/1027_1989","7106/0/1027","46.920000","-88.026000","1","1","1989"
"1","31","Tsuga canadensis","46.92_-88.026_7106/0/1027_1994","7106/0/1027","46.920000","-88.026000","1","1","1994"
"1","32.3","Tsuga canadensis","46.92_-88.026_7106/0/1027_1999","7106/0/1027","46.920000","-88.026000","1","1","1999"
"1","33.3","Tsuga canadensis","46.92_-88.026_7106/0/1027_2004","7106/0/1027","46.920000","-88.026000","1","1","2004"
"1","34.5","Tsuga canadensis","46.92_-88.026_7106/0/1027_2009","7106/0/1027","46.920000","-88.026000","1","1","2009"
"1","18.7","Tsuga canadensis","46.92_-88.026_7106/0/1028_1962","7106/0/1028","46.920000","-88.026000","1","1","1962"
"1","19.8","Tsuga canadensis","46.92_-88.026_7106/0/1028_1967","7106/0/1028","46.920000","-88.026000","1","1","1967"
"1","24.3","Tsuga canadensis","46.92_-88.026_7106/0/1028_1989","7106/0/1028","46.920000","-88.026000","1","1","1989"
"1","24.8","Tsuga canadensis","46.92_-88.026_7106/0/1028_1994","7106/0/1028","46.920000","-88.026000","1","1","1994"
"1","25.3","Tsuga canadensis","46.92_-88.026_7106/0/1028_1999","7106/0/1028","46.920000","-88.026000","1","1","1999"
"1","25.6","Tsuga canadensis","46.92_-88.026_7106/0/1028_2004","7106/0/1028","46.920000","-88.026000","1","1","2004"
"1","26.5","Tsuga canadensis","46.92_-88.026_7106/0/1028_2009","7106/0/1028","46.920000","-88.026000","1","1","2009"
"1","27.6","Tsuga canadensis","46.92_-88.026_7106/0/1029_1962","7106/0/1029","46.920000","-88.026000","1","1","1962"
"1","27.9","Tsuga canadensis","46.92_-88.026_7106/0/1029_1967","7106/0/1029","46.920000","-88.026000","1","1","1967"
"1","27.9","Tsuga canadensis","46.92_-88.026_7106/1/1029_1989","7106/1/1029","46.920000","-88.026000","1","1","1989"
"1","25.6","Tsuga canadensis","46.92_-88.026_7106/0/1030_1962","7106/0/1030","46.920000","-88.026000","1","1","1962"
"1","26.6","Tsuga canadensis","46.92_-88.026_7106/0/1030_1967","7106/0/1030","46.920000","-88.026000","1","1","1967"
"1","32","Tsuga canadensis","46.92_-88.026_7106/0/1030_1989","7106/0/1030","46.920000","-88.026000","1","1","1989"
"1","34.2","Tsuga canadensis","46.92_-88.026_7106/0/1030_1994","7106/0/1030","46.920000","-88.026000","1","1","1994"
"1","36","Tsuga canadensis","46.92_-88.026_7106/0/1030_1999","7106/0/1030","46.920000","-88.026000","1","1","1999"
"1","37.5","Tsuga canadensis","46.92_-88.026_7106/0/1030_2004","7106/0/1030","46.920000","-88.026000","1","1","2004"
"1","38.5","Tsuga canadensis","46.92_-88.026_7106/0/1030_2009","7106/0/1030","46.920000","-88.026000","1","1","2009"
"1","8.1","Tsuga canadensis","46.92_-88.026_7106/0/1034_1989","7106/0/1034","46.920000","-88.026000","1","1","1989"
"1","8.5","Tsuga canadensis","46.92_-88.026_7106/0/1034_1994","7106/0/1034","46.920000","-88.026000","1","1","1994"
"1","8.7","Tsuga canadensis","46.92_-88.026_7106/0/1034_1999","7106/0/1034","46.920000","-88.026000","1","1","1999"
"1","8.7","Tsuga canadensis","46.92_-88.026_7106/1/1034_2004","7106/1/1034","46.920000","-88.026000","1","1","2004"
"1","11.5","Tsuga canadensis","46.92_-88.026_7106/0/1035_1989","7106/0/1035","46.920000","-88.026000","1","1","1989"
"1","11.5","Tsuga canadensis","46.92_-88.026_7106/1/1035_1994","7106/1/1035","46.920000","-88.026000","1","1","1994"
"1","18.7","Tsuga canadensis","46.92_-88.026_7106/0/1037_1989","7106/0/1037","46.920000","-88.026000","1","1","1989"
"1","20.6","Tsuga canadensis","46.92_-88.026_7106/0/1037_1994","7106/0/1037","46.920000","-88.026000","1","1","1994"
"1","22.5","Tsuga canadensis","46.92_-88.026_7106/0/1037_1999","7106/0/1037","46.920000","-88.026000","1","1","1999"
"1","24.3","Tsuga canadensis","46.92_-88.026_7106/0/1037_2004","7106/0/1037","46.920000","-88.026000","1","1","2004"
"1","25.5","Tsuga canadensis","46.92_-88.026_7106/0/1037_2009","7106/0/1037","46.920000","-88.026000","1","1","2009"
"1","11.1","Tsuga canadensis","46.92_-88.026_7106/0/1039_1989","7106/0/1039","46.920000","-88.026000","1","1","1989"
"1","11.4","Tsuga canadensis","46.92_-88.026_7106/0/1039_1994","7106/0/1039","46.920000","-88.026000","1","1","1994"
"1","11.7","Tsuga canadensis","46.92_-88.026_7106/0/1039_1999","7106/0/1039","46.920000","-88.026000","1","1","1999"
"1","11.7","Tsuga canadensis","46.92_-88.026_7106/1/1039_2004","7106/1/1039","46.920000","-88.026000","1","1","2004"
"1","16.7","Tsuga canadensis","46.92_-88.026_7106/0/1042_1962","7106/0/1042","46.920000","-88.026000","1","1","1962"
"1","17","Tsuga canadensis","46.92_-88.026_7106/0/1042_1967","7106/0/1042","46.920000","-88.026000","1","1","1967"
"1","19","Tsuga canadensis","46.92_-88.026_7106/0/1042_1989","7106/0/1042","46.920000","-88.026000","1","1","1989"
"1","19","Tsuga canadensis","46.92_-88.026_7106/0/1042_1994","7106/0/1042","46.920000","-88.026000","1","1","1994"
"1","19.4","Tsuga canadensis","46.92_-88.026_7106/0/1042_1999","7106/0/1042","46.920000","-88.026000","1","1","1999"
"1","20","Tsuga canadensis","46.92_-88.026_7106/0/1042_2004","7106/0/1042","46.920000","-88.026000","1","1","2004"
"1","20.6","Tsuga canadensis","46.92_-88.026_7106/0/1042_2009","7106/0/1042","46.920000","-88.026000","1","1","2009"
"1","39.1","Tsuga canadensis","46.92_-88.026_7106/0/1043_1962","7106/0/1043","46.920000","-88.026000","1","1","1962"
"1","39.3","Tsuga canadensis","46.92_-88.026_7106/0/1043_1967","7106/0/1043","46.920000","-88.026000","1","1","1967"
"1","39.3","Tsuga canadensis","46.92_-88.026_7106/1/1043_1989","7106/1/1043","46.920000","-88.026000","1","1","1989"
"1","18.5","Tsuga canadensis","46.92_-88.026_7106/0/1051_1962","7106/0/1051","46.920000","-88.026000","1","1","1962"
"1","19.5","Tsuga canadensis","46.92_-88.026_7106/0/1051_1967","7106/0/1051","46.920000","-88.026000","1","1","1967"
"1","25.1","Tsuga canadensis","46.92_-88.026_7106/0/1051_1989","7106/0/1051","46.920000","-88.026000","1","1","1989"
"1","26.5","Tsuga canadensis","46.92_-88.026_7106/0/1051_1994","7106/0/1051","46.920000","-88.026000","1","1","1994"
"1","26.9","Tsuga canadensis","46.92_-88.026_7106/0/1051_1999","7106/0/1051","46.920000","-88.026000","1","1","1999"
"1","27.9","Tsuga canadensis","46.92_-88.026_7106/0/1051_2004","7106/0/1051","46.920000","-88.026000","1","1","2004"
"1","28.7","Tsuga canadensis","46.92_-88.026_7106/0/1051_2009","7106/0/1051","46.920000","-88.026000","1","1","2009"
"1","15","Tsuga canadensis","46.92_-88.026_7106/0/1053_1989","7106/0/1053","46.920000","-88.026000","1","1","1989"
"1","16.2","Tsuga canadensis","46.92_-88.026_7106/0/1053_1994","7106/0/1053","46.920000","-88.026000","1","1","1994"
"1","16.2","Tsuga canadensis","46.92_-88.026_7106/0/1053_1999","7106/0/1053","46.920000","-88.026000","1","1","1999"
"1","16.2","Tsuga canadensis","46.92_-88.026_7106/1/1053_2004","7106/1/1053","46.920000","-88.026000","1","1","2004"
"1","15.4","Tsuga canadensis","46.92_-88.026_7106/0/1056_1962","7106/0/1056","46.920000","-88.026000","1","1","1962"
"1","15.7","Tsuga canadensis","46.92_-88.026_7106/0/1056_1967","7106/0/1056","46.920000","-88.026000","1","1","1967"
"1","23.5","Tsuga canadensis","46.92_-88.026_7106/0/1056_1989","7106/0/1056","46.920000","-88.026000","1","1","1989"
"1","25","Tsuga canadensis","46.92_-88.026_7106/0/1056_1994","7106/0/1056","46.920000","-88.026000","1","1","1994"
"1","26.6","Tsuga canadensis","46.92_-88.026_7106/0/1056_1999","7106/0/1056","46.920000","-88.026000","1","1","1999"
"1","28.4","Tsuga canadensis","46.92_-88.026_7106/0/1056_2004","7106/0/1056","46.920000","-88.026000","1","1","2004"
"1","30.3","Tsuga canadensis","46.92_-88.026_7106/0/1056_2009","7106/0/1056","46.920000","-88.026000","1","1","2009"
"1","9.7","Tsuga canadensis","46.92_-88.026_7106/0/1057_1989","7106/0/1057","46.920000","-88.026000","1","1","1989"
"1","10.1","Tsuga canadensis","46.92_-88.026_7106/0/1057_1994","7106/0/1057","46.920000","-88.026000","1","1","1994"
"1","10.3","Tsuga canadensis","46.92_-88.026_7106/0/1057_1999","7106/0/1057","46.920000","-88.026000","1","1","1999"
"1","10.4","Tsuga canadensis","46.92_-88.026_7106/0/1057_2004","7106/0/1057","46.920000","-88.026000","1","1","2004"
"1","10.4","Tsuga canadensis","46.92_-88.026_7106/0/1057_2009","7106/0/1057","46.920000","-88.026000","1","1","2009"
